order_id,customer_id,order_date,product,category,quantity,amount,status
4230,c9bcE7A23D53AFe,2025-08-20,SQL Guide,Books,1,1177.63,paid
4231,0dC96Fc4c5eeA3A,2026-02-27,Machine Learning,Books,2,2760.61,shipped
4232,8fbCf3a340E1856,2026-02-25,Jeans,Clothing,2,1809.5,paid
4233,Bccd2Ba56C00D98,2025-11-30,Jeans,Clothing,3,1662.16,cancelled
4234,4fbF4AaaCAbAa04,2025-01-06,Keyboard,Electronics,4,1095.03,shipped
4235,c1BB0Fe90Ff9Cc6,2025-08-19,T-Shirt,Clothing,2,2264.04,delivered
4236,ccE7cC307202eBB,2025-12-27,Laptop,Electronics,4,1234.83,paid
4237,edc8CBBF1be7e3e,2024-12-07,Laptop,Electronics,4,738.67,created
4238,De2987A5BF2A7B3,2025-06-02,Monitor,Electronics,1,804.92,paid
4239,eBdb2Bc8A7EDeE3,2026-03-18,Jacket,Clothing,2,2957.53,delivered
4240,E10fAfe46353fB6,2024-07-03,Jeans,Clothing,5,810.83,paid
4241,cf8F9dFdabEee9a,2025-02-25,Laptop,Electronics,2,2298.63,delivered
4242,e1B8BbDDe68EeC1,2026-04-18,Laptop,Electronics,3,70.1,cancelled
4243,8D3942dADA07Ab5,2024-12-22,Machine Learning,Books,4,2008.79,delivered
4244,bC273F93D02Cd5b,2025-10-26,Monitor,Electronics,1,1036.08,paid
4245,2FeEcc932e1E0eb,2025-08-10,Machine Learning,Books,1,819.81,paid
4246,51ce186D3dea8f5,2025-07-05,T-Shirt,Clothing,3,59.46,created
4247,E500Cc2Fa197d1c,2025-09-16,Laptop,Electronics,3,2806.12,paid
4248,dbBEED530Dded7b,2024-10-25,Sneakers,Clothing,1,2202.64,created
4249,9ce5CaCA4AfE5A1,2025-09-06,Jeans,Clothing,5,1561.55,shipped
4250,d0C17b42ACD3E27,2025-03-23,SQL Guide,Books,1,269.62,cancelled
4251,C26fE5f33bC94cB,2025-11-14,Data Engineering,Books,3,17.9,shipped
4252,6cD6c0486FDD60E,2025-06-01,Headphones,Electronics,4,374.83,created
4253,D01bCa399C31C6C,2026-05-06,Keyboard,Electronics,5,2260.96,created
4254,90df0fbA9596b32,2025-08-24,Headphones,Electronics,3,2214.44,paid
4255,EBB29eae682d31a,2024-08-01,SQL Guide,Books,2,795.38,cancelled
4256,74D3EBD4aCc2BB8,2024-11-16,Monitor,Electronics,1,101.84,paid
4257,b669c7CF77a1cED,2024-09-26,Data Engineering,Books,2,638.63,paid
4258,b6FeCd0D3C521Dc,2025-12-14,Python Book,Books,5,2832.49,shipped
4259,0D40a8616cE7aCb,2026-02-09,Jeans,Clothing,2,654.4,created
4260,958Ea2Ce4c630Ea,2026-03-27,Sneakers,Clothing,4,2124.05,shipped
4261,6738c72CeA0D9CE,2025-11-08,Python Book,Books,3,794.66,created
4262,cFC5b5307ceC81a,2024-10-11,SQL Guide,Books,2,839.75,shipped
4263,C3c88FCf51F741E,2024-06-20,Monitor,Electronics,1,1613.5,paid
4264,8c6fBA22E4d3c9a,2025-04-03,Laptop,Electronics,2,901.78,created
4265,b48D2bBE53FBfAB,2025-05-06,T-Shirt,Clothing,4,213.52,shipped
4266,BD55b4ac47F9FeC,2024-12-17,Data Engineering,Books,5,2335.57,cancelled
4267,Cc8Daf16fA0612a,2024-08-18,Monitor,Electronics,2,2203.08,created
4268,39BC92BccE4C56E,2024-10-27,Keyboard,Electronics,3,1671.05,cancelled
4269,A90B8FDf9b5C176,2024-09-02,Python Book,Books,4,1429.08,shipped
4270,B49C32c5281cDDA,2026-05-05,Headphones,Electronics,1,2107.2,paid
4271,3BAB02b38aF8089,2025-10-30,Python Book,Books,4,2580.79,paid
4272,DD491de20CdCAcF,2025-06-01,T-Shirt,Clothing,3,1897.6,paid
4273,3bb2c8e7d86E1F8,2025-01-06,Keyboard,Electronics,2,2311.17,delivered
4274,9Ee87bbC847e5B2,2024-08-20,Jeans,Clothing,4,707.44,cancelled
4275,c3B5aaBE9CdB0C5,2025-11-02,Sneakers,Clothing,4,531.16,shipped
4276,6f0BEc8d5e50805,2026-02-06,Sneakers,Clothing,5,2726.74,shipped
4277,6E2aA211C123D30,2025-01-12,Machine Learning,Books,3,274.26,created
4278,BB6A6FdEE69cBaB,2025-09-24,iPhone,Electronics,4,1251.74,shipped
4279,3FcB0ed1477B90A,2025-03-23,Jeans,Clothing,5,2253.23,delivered
4280,DEDabF6Ad58cE2F,2024-06-27,Keyboard,Electronics,2,528.07,paid
4281,a061fF5fe4b8F7C,2025-06-02,Laptop,Electronics,4,162.04,shipped
4282,D82235CaE4dd91C,2025-03-04,Jacket,Clothing,2,2868.05,paid
4283,a7ac3DD90F8F1ae,2025-11-09,Monitor,Electronics,4,17.66,created
4284,45fF64bCc7DdE0E,2025-12-20,Jeans,Clothing,3,977.74,paid
4285,1aD21F0BD1D88CD,2025-08-25,Jacket,Clothing,1,1423.71,paid
4286,c943B2B200bF2bc,2025-04-10,Data Engineering,Books,1,2492.44,shipped
4287,C49de79F3bbee1C,2025-03-31,Headphones,Electronics,5,185.24,paid
4288,1F19F1fcC9082ed,2024-06-30,Sneakers,Clothing,2,1126.74,shipped
4289,ff75cbDde182ECf,2026-01-09,Jacket,Clothing,5,92.84,created
4290,7f7d19bB1BaA4fB,2026-04-01,Data Engineering,Books,2,2175.01,shipped
4291,f87ccD80f5b0DCb,2025-12-16,iPhone,Electronics,4,19.58,paid
4292,CDC3e89Da19d1A3,2024-06-15,Headphones,Electronics,4,2950.88,delivered
4293,4Dbf7eA669EA00c,2025-08-20,SQL Guide,Books,4,635.61,delivered
4294,5A30aB53cd8782C,2025-04-30,SQL Guide,Books,4,2890.09,delivered
4295,CB7926cf0b69120,2025-05-26,Machine Learning,Books,3,713.47,delivered
4296,E8cdd7341dFfBEc,2024-12-29,Laptop,Electronics,4,2010.72,created
4297,5867dD0e7F9302c,2024-10-02,Jeans,Clothing,3,1118.05,shipped
4298,F3d7C5F447dD89F,2025-10-07,Laptop,Electronics,1,2478.62,cancelled
4299,022EEEDdA3BEeF4,2025-10-13,iPhone,Electronics,2,1622.89,cancelled
4300,6E87AfffbEFEccC,2025-09-27,Machine Learning,Books,3,2544.39,created
4301,BFc10dcAc5ef7dd,2024-07-14,Data Engineering,Books,3,716.98,cancelled
4302,Ae3EbAa2aBfB1F7,2026-04-16,Monitor,Electronics,2,2476.5,shipped
4303,E8e7a3E00Bc0aDD,2025-10-27,Machine Learning,Books,3,1561.33,cancelled
4304,6756A0dCB3bccDd,2024-12-31,Jacket,Clothing,2,1688.57,created
4305,b6C3510DdDECDc2,2024-12-24,Jacket,Clothing,3,1212.56,delivered
4306,fea8529fD7DaB16,2026-01-06,T-Shirt,Clothing,3,428.81,shipped
4307,52F1742763a5270,2025-03-28,Laptop,Electronics,3,1579.43,shipped
4308,102444DBEBaf49f,2026-03-08,Keyboard,Electronics,3,804.32,shipped
4309,CdC9C346b0Eaf8E,2025-04-20,Jacket,Clothing,4,1274.85,cancelled
4310,AAff18F37Df311D,2024-08-12,iPhone,Electronics,4,2145.15,delivered
4311,9821cD8A90bE04c,2026-05-08,Machine Learning,Books,4,793.47,created
4312,5CDAFB532Bb12d8,2024-06-27,Machine Learning,Books,3,2776.01,delivered
4313,1AeD835bFB347Fd,2025-08-16,SQL Guide,Books,5,1838.47,created
4314,fbCD7449fC400aC,2025-06-17,Machine Learning,Books,1,2038.64,shipped
4315,5f3ffd06BDdbDD9,2024-12-21,Data Engineering,Books,3,2471.64,created
4316,C9cfea4EAD21AFa,2025-05-27,SQL Guide,Books,5,2960.04,created
4317,97AEAfa7bECc7EB,2024-12-15,Laptop,Electronics,5,1779.38,cancelled
4318,e0Ef4ea05dd4BE7,2025-04-04,Jeans,Clothing,5,595.36,shipped
4319,d1cFAF706aa546f,2024-07-20,Sneakers,Clothing,2,2012.71,delivered
4320,A8a7dAB5AA07942,2024-05-21,Headphones,Electronics,1,2565.75,cancelled
4321,9A4134dC0161847,2025-10-30,Headphones,Electronics,5,2095.52,delivered
4322,39B51f8b025e8Ef,2024-05-14,T-Shirt,Clothing,4,710.13,delivered
4323,15b8C5cBBd28458,2025-03-29,Jacket,Clothing,5,2140.87,shipped
4324,f419fB3CF300656,2025-10-20,Keyboard,Electronics,2,2245.68,cancelled
4325,57BDEcD71F37Adc,2024-07-17,Sneakers,Clothing,1,485.7,cancelled
4326,c7CffB42105cC2a,2025-01-17,Python Book,Books,2,1033.23,cancelled
4327,c6b6fDCB019D05e,2024-08-15,Headphones,Electronics,1,1351.25,cancelled
4328,E8f9d6eab8A6781,2025-06-02,Sneakers,Clothing,2,321.64,shipped
4329,44db02fDcBBb95E,2024-09-29,Data Engineering,Books,3,1844.43,created
4330,9351ED08dF3F6FD,2026-04-09,Headphones,Electronics,1,1378.5,shipped
4331,FFfc2B099bFc929,2024-07-07,Keyboard,Electronics,1,191.55,shipped
4332,03ba7f880903fb7,2024-12-04,Machine Learning,Books,3,337.12,paid
4333,e7Cf0a200F9C9Eb,2024-05-20,Headphones,Electronics,5,2325.82,delivered
4334,2ccc2d9E9AfcCB9,2025-03-08,Machine Learning,Books,3,1136.78,shipped
4335,38F2D196C99e53E,2024-07-09,Monitor,Electronics,1,229.91,shipped
4336,fdeA4fC8a2eF9bB,2025-10-24,Jacket,Clothing,2,2859.38,created
4337,0B83FCA5A9dc89e,2025-12-04,T-Shirt,Clothing,1,2070.92,created
4338,daBaF9fA10aE8F0,2025-10-13,T-Shirt,Clothing,1,842.2,cancelled
4339,aCd84dD7D67C43C,2024-08-01,T-Shirt,Clothing,4,2060.54,paid
4340,Ba10AAc7cf64bB7,2024-09-11,Laptop,Electronics,4,444.82,cancelled
4341,cd149C9Dc4afEeD,2025-03-24,Data Engineering,Books,2,2008.88,paid
4342,FCAb53Ac32bfccA,2024-09-18,Monitor,Electronics,3,2785.93,paid
4343,A150dBdA920Fb2a,2025-08-18,Machine Learning,Books,2,651.45,paid
4344,C7Aa3F8EAeecd69,2026-04-28,Python Book,Books,4,2261.06,delivered
4345,19AF0274cb2b447,2024-09-03,Laptop,Electronics,3,779.69,paid
4346,Fa9DccC2bcA0b5b,2025-03-08,Monitor,Electronics,3,762.3,paid
4347,fe1EBfCd1B600a4,2025-09-25,Sneakers,Clothing,4,2304.42,delivered
4348,1E0ee7B1ccd39Af,2026-05-08,iPhone,Electronics,5,2830.38,created
4349,cA982Ee7a63E72b,2025-01-28,Python Book,Books,3,2814.49,paid
4350,5Aa609aF6CfFC44,2024-10-26,Python Book,Books,2,2323.83,delivered
4351,e1DCD2DeA9b4Ba3,2025-11-29,Monitor,Electronics,5,2208.73,cancelled
4352,75E6a01B37dFbdB,2026-04-18,Jacket,Clothing,3,248.9,shipped
4353,BDE6a01CE2Fa9C1,2024-05-14,Monitor,Electronics,3,2821.88,shipped
4354,d0c9eBC95d13347,2026-01-22,Laptop,Electronics,3,1363.21,created
4355,A3aaebBBaFaE97F,2026-01-23,Jeans,Clothing,4,2470.72,cancelled
4356,eB468A16Ebfc47f,2025-03-21,Data Engineering,Books,2,2701.66,paid
4357,BAfa4AC5dAAD6bB,2024-10-09,Jacket,Clothing,2,2956.08,cancelled
4358,CDf1978D43AaCEA,2025-03-31,Sneakers,Clothing,3,736.77,created
4359,cCe798F4a3660de,2025-08-15,Jeans,Clothing,5,784.53,shipped
4360,CE3d4eD2d1dA72a,2025-10-19,Monitor,Electronics,4,2608.96,paid
4361,8deA2672EFBd73c,2025-08-18,Jeans,Clothing,3,2761.01,paid
4362,81e2597a152f85a,2026-04-12,Jacket,Clothing,1,1642.48,created
4363,Fd9d6c7832cB5Dd,2025-08-10,Sneakers,Clothing,5,2607.69,delivered
4364,fFf71640d4984eb,2025-11-22,Python Book,Books,4,535.82,cancelled
4365,05301ebDD23D6E8,2025-06-07,Python Book,Books,4,639.31,shipped
4366,2aE10bf5DCaFFd9,2025-03-29,Headphones,Electronics,5,979.81,paid
4367,6ded5a3B4A7298F,2026-03-14,Machine Learning,Books,1,2915.05,created
4368,AfcD9f6e51bDa67,2025-03-23,Machine Learning,Books,1,521.83,shipped
4369,7FEAf9c8Ebe43CA,2024-06-07,Python Book,Books,3,2294.83,shipped
4370,a43BD25eebEdfe2,2026-04-12,Jeans,Clothing,3,2181.73,shipped
4371,DB2bE47106D0C20,2024-08-09,Jeans,Clothing,1,888.31,delivered
4372,15dFead2783Dffb,2025-04-25,Laptop,Electronics,4,2680.57,paid
4373,bbb57215EAdec77,2024-07-20,Machine Learning,Books,2,982.71,cancelled
4374,8cBDb3692Dd02AF,2025-12-15,SQL Guide,Books,5,928.63,cancelled
4375,14BFc0f4bc957BF,2025-12-25,Laptop,Electronics,2,2080.96,delivered
4376,5fBA085345eFDeA,2025-02-01,Jacket,Clothing,2,125.53,paid
4377,CBeda5DeFae3dbe,2024-07-26,Keyboard,Electronics,3,972.33,paid
4378,7Fca39671FCcb7A,2026-04-03,Python Book,Books,5,2817.37,delivered
4379,B0dff8B8E80cAb4,2024-10-30,Headphones,Electronics,3,208.42,shipped
4380,F1E7fCC1ea8a75a,2024-07-09,Machine Learning,Books,2,1821.24,delivered
4381,da2C593eEc576F5,2025-02-02,Data Engineering,Books,5,215.43,delivered
4382,Fc9AfcDD7f39151,2024-07-27,Jeans,Clothing,2,950.04,cancelled
4383,CAF30A531463EC5,2025-05-24,Monitor,Electronics,4,2891.1,cancelled
4384,F9f31AA2CcbaE7e,2025-03-18,Monitor,Electronics,4,999.15,delivered
4385,50a5Dae1545efF8,2024-05-20,Python Book,Books,1,165.58,cancelled
4386,a7F4f1EeDef24B6,2025-08-13,Data Engineering,Books,3,1243.86,paid
4387,c6F3EB7FCBeAc9b,2025-06-06,iPhone,Electronics,4,1283.61,shipped
4388,ABadEE7D78dFd0f,2025-08-12,Python Book,Books,4,2519.12,cancelled
4389,675AfE43514F03b,2024-06-25,Data Engineering,Books,5,1034.6,paid
4390,ccCC4Bc8A0dBe6C,2025-08-01,Python Book,Books,1,170.19,cancelled
4391,b65ace87faCF5E4,2025-06-17,iPhone,Electronics,2,37.6,delivered
4392,e2Ad66ceb500BaF,2024-10-17,T-Shirt,Clothing,2,2879.12,shipped
4393,ba76Ae4c02fDCe2,2024-06-08,Machine Learning,Books,1,1531.81,delivered
4394,eaddb5feAf5fBAa,2026-05-01,Laptop,Electronics,1,2157.82,delivered
4395,Cb6eB25e5349eF6,2024-10-20,Keyboard,Electronics,5,1594.03,cancelled
4396,bd394FbDE9415bA,2024-10-01,Keyboard,Electronics,2,2060.66,created
4397,6f94CF3Ab11c9fA,2024-12-03,Python Book,Books,3,642.06,paid
4398,Cdbe7C14D1AFA7d,2026-01-23,SQL Guide,Books,4,402.32,cancelled
4399,a360EfeeF8B6f09,2024-09-04,SQL Guide,Books,3,1365.22,delivered
4400,8dc2FB76Ff6cB15,2025-10-14,Monitor,Electronics,1,1351.95,cancelled
4401,8e466cFdFEA3CC9,2024-07-20,Headphones,Electronics,5,372.05,paid
4402,C2F28AB3D5c3c7d,2024-07-15,SQL Guide,Books,2,533.32,paid
4403,aDd7B20BDFeD5aD,2025-09-30,Jacket,Clothing,5,354.99,paid
4404,F1bEF0fa478DAeE,2024-08-21,T-Shirt,Clothing,1,1368.59,shipped
4405,8b794dd4BBffF20,2024-10-05,Headphones,Electronics,2,1354.02,cancelled
4406,3a535DADBD0A2BB,2024-11-18,Sneakers,Clothing,1,1481.81,delivered
4407,46e97dc1dfb2C2a,2026-03-25,Jeans,Clothing,4,1416.75,paid
4408,BEf539ad0f113CB,2026-01-16,Jacket,Clothing,1,1616.08,shipped
4409,D639CF0CB6AfbF5,2026-02-27,iPhone,Electronics,1,2418.83,shipped
4410,401cFadfDF22733,2024-09-03,Data Engineering,Books,2,860.66,created
4411,C0A163f445F8042,2024-05-31,Monitor,Electronics,3,2587.75,shipped
4412,6a6bFE54ADd0CeE,2025-06-20,Jeans,Clothing,1,915.04,paid
4413,c5c7cDd1Ca69Fcb,2024-11-03,Data Engineering,Books,4,698.89,delivered
4414,d64dafF62D8b0e5,2024-09-15,Monitor,Electronics,1,845.54,created
4415,f1fc77e0666dDCc,2025-09-23,Headphones,Electronics,3,514.42,paid
4416,E1Bfc09e27eaD96,2025-10-09,Machine Learning,Books,3,1082.44,delivered
4417,CCBaE351e2470eD,2025-04-04,Laptop,Electronics,4,2366.57,paid
4418,bA2ddecCdC6185a,2025-09-19,Laptop,Electronics,1,1357.47,created
4419,ADBcddfB63bb1b3,2024-05-27,SQL Guide,Books,2,1745.32,delivered
4420,eA0DdC88daA559D,2025-05-31,Keyboard,Electronics,5,827.88,paid
4421,cBFaA6f9FE1Ddc6,2024-05-19,T-Shirt,Clothing,4,81.66,shipped
4422,A4d6F9ECdDb3AEc,2025-01-30,Jacket,Clothing,4,2979.67,shipped
4423,274c1FD0C3a0D2E,2025-02-02,Machine Learning,Books,4,1425.05,delivered
4424,b35B45BAef76FE2,2025-05-11,Laptop,Electronics,5,560.53,delivered
4425,122E34Bc50d0bC1,2024-12-29,Headphones,Electronics,1,1824.13,cancelled
4426,2Fb597f7c3dfCEC,2024-06-29,Python Book,Books,1,1199.69,cancelled
4427,36677DF7Aa275Ba,2026-03-29,Python Book,Books,1,696.58,cancelled
4428,1Dc43b7E414D6AC,2025-04-24,SQL Guide,Books,3,2435.97,created
4429,eDF5A0Ed71D7AA6,2025-01-02,Monitor,Electronics,4,1273.95,delivered
4430,69aaEc9629D7D5C,2025-06-02,Machine Learning,Books,2,133.67,delivered
4431,de26Fcec94102a7,2024-05-29,Python Book,Books,5,2071.95,delivered
4432,0C2EDb3eaAC6bF0,2024-08-12,Data Engineering,Books,1,2154.93,paid
4433,969D7A54F1C5E0b,2025-08-04,Keyboard,Electronics,5,2685.99,paid
4434,9e440A0DE4Ed7Ee,2025-12-07,Jeans,Clothing,4,2400.23,created
4435,a72D9789cd3aEaC,2025-09-23,Jeans,Clothing,3,1566.89,cancelled
4436,db0102c2c739BFa,2026-02-01,Data Engineering,Books,4,1324.6,created
4437,FbdA7bAD1B5C3A5,2025-12-27,Jacket,Clothing,2,2157.06,paid
4438,cCc9A9185e3Ad62,2024-07-30,Jacket,Clothing,3,1720.06,paid
4439,308DaFBeE0fB7cE,2026-04-01,Python Book,Books,2,2764.83,created
4440,7c8167407f607F8,2024-05-26,Jacket,Clothing,4,2479.72,shipped
4441,e3Dbe7b64b32770,2025-07-29,SQL Guide,Books,1,1353.11,paid
4442,0bAF7Cae57Ee9DC,2025-09-09,Monitor,Electronics,4,2598.95,created
4443,265da3fF4dFDeFe,2025-12-17,Headphones,Electronics,4,2936.48,created
4444,db075b65ff4e989,2025-07-25,Jeans,Clothing,4,187.97,created
4445,04d3e5D81fE7Fbe,2025-11-16,Sneakers,Clothing,1,600.83,created
4446,64C030CA291b74c,2024-12-30,SQL Guide,Books,3,405.71,cancelled
4447,dA378bb546cceEE,2026-04-15,Python Book,Books,4,1909.91,cancelled
4448,40B7D38c58be4b4,2025-05-11,Sneakers,Clothing,5,2956.22,delivered
4449,A411ac92e3eB32A,2024-09-30,T-Shirt,Clothing,5,2956.62,shipped
4450,bDF9EBAcd166638,2025-03-27,Machine Learning,Books,4,23.45,shipped
4451,dD820de3aBfAEBa,2026-02-07,T-Shirt,Clothing,1,721.01,created
4452,dDe5d5ACdEc1947,2026-03-26,iPhone,Electronics,2,2478.49,paid
4453,cbe9b7F3ab7cFa8,2025-07-13,Sneakers,Clothing,4,2364.82,paid
4454,9ecBcBE509fafd2,2024-07-11,Machine Learning,Books,3,2381.02,created
4455,1c3F8aD0B1593Ff,2025-01-17,Jacket,Clothing,2,1821.91,delivered
4456,8ec3ADab6662F78,2024-12-08,Jacket,Clothing,5,1086.62,shipped
4457,afb9Fa1644D7EA0,2024-08-24,Jacket,Clothing,2,1823.82,delivered
4458,1C1A9e3aFdD7c79,2024-05-15,Data Engineering,Books,4,1226.67,cancelled
4459,e6ec6ED7f9eAF2c,2025-08-27,Machine Learning,Books,4,2001.99,paid
4460,Be60CBa7e51De2A,2025-01-11,iPhone,Electronics,5,188.6,delivered
4461,561F1FE0dff9366,2025-05-12,T-Shirt,Clothing,4,1890.26,cancelled
4462,eB83955c9D0f2Ce,2025-06-27,Python Book,Books,1,571.92,cancelled
4463,00B28d406a4D7F0,2025-05-15,Python Book,Books,4,410.3,cancelled
4464,B56B63F3d05a1de,2025-01-18,Jeans,Clothing,3,440.11,cancelled
4465,f94893bD6798FBc,2025-07-21,Keyboard,Electronics,2,1379.5,cancelled
4466,D6DCcF19fe9EaD5,2024-08-31,Data Engineering,Books,1,739.36,created
4467,18B49a29EC5dDae,2026-03-24,Sneakers,Clothing,2,51.06,cancelled
4468,a7bEb59A4658b46,2025-03-09,T-Shirt,Clothing,2,1791.45,paid
4469,f2B9cEBAA6BA88e,2026-03-10,Python Book,Books,3,628.69,created
4470,83A9167D42036C9,2025-01-12,T-Shirt,Clothing,3,2647.23,paid
4471,DBd6f1cAFD58e4d,2025-08-23,Jeans,Clothing,2,234.87,created
4472,db90AD30daECcfA,2024-10-09,Monitor,Electronics,1,1531.78,delivered
4473,E3bD2ddCC9BdEde,2025-04-15,Keyboard,Electronics,3,2236.19,delivered
4474,98EB2133ef66CE8,2025-09-25,Sneakers,Clothing,4,1141.36,delivered
4475,bC0d84573b5ea56,2024-08-13,Python Book,Books,5,415.29,cancelled
4476,174805FD2668b1a,2026-02-08,iPhone,Electronics,4,1900.21,delivered
4477,05ef82EDdE8A38e,2025-09-20,Headphones,Electronics,2,1513.86,paid
4478,d3daFe0FD6F5bB7,2025-08-27,T-Shirt,Clothing,4,1295.79,cancelled
4479,afDA81daFF41f64,2026-05-02,Machine Learning,Books,2,744.74,created
4480,c28Bb00F6fEDa3a,2024-09-29,Python Book,Books,4,1473.06,created
4481,1BCec585F1C3Ba8,2025-01-27,Headphones,Electronics,1,2874.62,paid
4482,Bf08D082F8bEa0c,2024-09-18,Python Book,Books,2,303.14,paid
4483,101F2CfA28ddd83,2025-07-06,SQL Guide,Books,4,2911.03,created
4484,25cD253f9AA40dd,2025-06-22,Jacket,Clothing,4,2093.02,cancelled
4485,96BdBec9A23f6fB,2026-01-28,Laptop,Electronics,4,1321.86,cancelled
4486,9EfbCE7736caDEF,2025-06-14,Machine Learning,Books,4,2892.88,shipped
4487,bDeA86de6E008dB,2025-11-25,Data Engineering,Books,2,258.71,paid
4488,eF6aA3b7B7b6c8B,2025-10-19,Machine Learning,Books,3,964.61,shipped
4489,800753FfDAFc865,2025-01-31,Python Book,Books,3,1977.77,shipped
4490,97C927aF33CCCdF,2025-07-26,Jacket,Clothing,4,295.7,paid
4491,5CebfEb286C541A,2026-01-29,Data Engineering,Books,3,812.21,cancelled
4492,f8bBbEBBfC5a71E,2024-08-31,iPhone,Electronics,5,911.57,created
4493,9ba26ef0edC160b,2025-09-11,Data Engineering,Books,4,1312.54,delivered
4494,Ccf0b64f739Add4,2025-02-26,T-Shirt,Clothing,1,1273.37,cancelled
4495,FFBfB152D9A6f0c,2024-05-26,SQL Guide,Books,4,2703.59,cancelled
4496,5885e83cF03C1E3,2024-07-14,Laptop,Electronics,3,650.49,delivered
4497,1A8e0A8Adab7B54,2026-03-14,Headphones,Electronics,5,2170.76,created
4498,e98AaE7d84e57aE,2026-04-14,Headphones,Electronics,2,1991.23,paid
4499,619e6A2F4dBbECB,2025-09-03,Headphones,Electronics,1,290.47,cancelled
4500,54E24bF5a21EF6D,2025-05-19,Headphones,Electronics,1,1361.09,paid
4501,b3a4adf6DBCDefd,2025-06-16,Keyboard,Electronics,2,1117.39,cancelled
4502,EE2deBC43Fdf0cC,2024-07-12,Python Book,Books,2,1589.95,paid
4503,a8466642b3fDB0E,2024-07-09,T-Shirt,Clothing,4,1862.65,created
4504,ABfCaB7adfa6142,2025-05-07,Jeans,Clothing,4,2933.57,delivered
4505,95fB0C766F5Bf3C,2026-01-08,Data Engineering,Books,2,2626.09,cancelled
4506,DDA802Ba6Cbe70B,2024-06-07,Data Engineering,Books,3,1058.24,created
4507,deF4912B655dF33,2024-07-23,T-Shirt,Clothing,4,928.95,created
4508,d4F0Ca35e710004,2026-03-17,Jeans,Clothing,3,1763.32,created
4509,2387EAe6afaA9ba,2025-05-19,T-Shirt,Clothing,1,2014.67,shipped
4510,890FE862a4B2F23,2025-07-23,Machine Learning,Books,3,677.41,created
4511,C6D4Ac956aEFed7,2025-11-09,Monitor,Electronics,5,1789.57,cancelled
4512,B8f3d08C1dDCECD,2025-05-14,Headphones,Electronics,4,1109.75,shipped
4513,011AaEb2fcdfe71,2025-06-25,Laptop,Electronics,3,159.52,created
4514,f9b107a51fAcbe4,2025-09-14,Jeans,Clothing,5,782.92,paid
4515,Fa87A53a92Db55f,2024-07-29,SQL Guide,Books,1,1161.68,delivered
4516,aDc47DF35c3D6A3,2026-03-14,Data Engineering,Books,1,1712.62,delivered
4517,e0DA1b9AcC81D18,2024-09-18,Jeans,Clothing,5,1289.77,cancelled
4518,94c854AF649d0d8,2025-08-06,Data Engineering,Books,5,2292.09,shipped
4519,BC829DE1AF8DdcF,2025-07-31,Monitor,Electronics,1,959.32,paid
4520,E1D3DBA08c92867,2025-04-30,Jacket,Clothing,1,475.56,paid
4521,DF720a03DdA952F,2025-04-30,iPhone,Electronics,2,2780.66,created
4522,c4ff020cC0b8DE9,2025-02-03,Jacket,Clothing,4,1868.5,cancelled
4523,db82c5CDD622bcE,2025-10-17,Monitor,Electronics,4,1664.74,delivered
4524,ffEbc63CBc8E515,2024-07-11,iPhone,Electronics,2,1010.71,shipped
4525,cBdDE4ae3f86758,2025-11-24,iPhone,Electronics,4,1711.19,delivered
4526,bF1028FacB3F0A3,2024-12-08,Sneakers,Clothing,1,1040.0,created
4527,3B2f4db341e2122,2024-09-06,Python Book,Books,4,1254.35,delivered
4528,72DAd9C14E600df,2025-10-26,Jacket,Clothing,3,194.61,shipped
4529,312C13a4632A02d,2025-08-07,SQL Guide,Books,2,2116.91,delivered
4530,8132Fb6E7b531c0,2026-04-13,Machine Learning,Books,1,2599.57,cancelled
4531,a78BBEEe44a8A76,2025-01-26,Python Book,Books,4,1934.07,created
4532,260De9Af2a5e78f,2025-08-06,Headphones,Electronics,5,1529.33,delivered
4533,907bF641bA53E49,2025-08-08,Headphones,Electronics,5,66.75,delivered
4534,FBF43138552FD78,2025-03-06,SQL Guide,Books,2,2808.24,created
4535,8EAA913dE852C71,2025-08-26,T-Shirt,Clothing,2,2504.96,paid
4536,51bb91AAad05901,2024-09-17,Jacket,Clothing,1,1029.5,paid
4537,DFF8F5cAeCD4A5A,2025-03-29,Data Engineering,Books,4,2355.93,cancelled
4538,F389f0D99aDCFc1,2024-09-06,Jacket,Clothing,1,717.07,delivered
4539,Aaa6b84b694134A,2026-01-03,Python Book,Books,4,268.96,shipped
4540,b608AE6d1c8E4ea,2025-07-30,T-Shirt,Clothing,4,2756.97,paid
4541,3b44F590de8e2e7,2025-09-13,Python Book,Books,3,2136.03,paid
4542,E4feEBCC4BF4959,2025-01-01,Sneakers,Clothing,4,2482.66,created
4543,EcAFcBd9d9AeFd5,2026-02-16,iPhone,Electronics,1,589.66,cancelled
4544,c9e8eBcaf1DE536,2025-08-06,Headphones,Electronics,2,2949.38,delivered
4545,CEaeFe528CB4B26,2025-04-04,iPhone,Electronics,5,138.78,created
4546,02DEe782EBb08b1,2024-06-13,T-Shirt,Clothing,5,929.63,paid
4547,8dE1a53959CBd35,2025-09-25,Monitor,Electronics,5,1796.6,paid
4548,c0fff53446dd98F,2025-07-29,Keyboard,Electronics,3,217.18,shipped
4549,9E4e6AbdbEF325d,2025-09-29,Data Engineering,Books,1,2953.21,delivered
4550,AdE296A46aCFE35,2025-01-25,Jacket,Clothing,1,1781.76,paid
